"E","X","uE"
-0.0306902856323405,0.0835202222105073,0.199433694572975
0.36196276794163,0.182198339208718,0.359006752273247
0.17783268335192,0.141984670065556,0.293976952944608
-0.375216579456236,0.102788706565039,0.230592892369161
-0.53202870873177,0.131798010752777,0.277504036519577
0.0605419130038508,0.107503058164009,0.238216502573797
-0.0450573048320327,0.104866770180664,0.233953343250555
-0.112424806329038,0.0930066695812669,0.214774293478933
-0.0298201869529438,0.213291366067109,0.409287498601635
0.0119465426503035,0.106702226490517,0.236921472198981
0.227300102473611,0.12190860584598,0.261511812226907
0.466259949375289,0.190039263818588,0.371686365071461
0.593231052144992,0.236729081187593,0.447188787976171
-0.895075927885891,0.0898563988557071,0.223531373803407
-0.0228345735886718,0.0875957478727864,0.219705138149122
0.0948556347027933,0.100300466332745,0.241208345462592
-0.134431414063322,0.112936613648652,0.262595493570901
-0.0659394025882881,0.115040091052074,0.266155707111055
-0.521653468956154,0.137550280247284,0.304255037407557
-0.148093519160297,0.212562526723244,0.431216047374475
-0.583588419333413,0.189301300997246,0.39184555988764
-0.147804400216788,0.131854398064495,0.294614545507194
0.639765764099646,0.23171997225881,0.463640734646855
0.417077561820821,0.140695972769177,0.309579238699847
-0.197725566617932,0.0973951587227718,0.236291004551532
-0.00154628484981652,0.110836160872401,0.259040399324443
0.164537576431688,0.256660678209511,0.505853804719402
0.138608684821158,0.453457009762656,0.838938896628747
0.0616571149394555,0.0741202220279658,0.19689731074134
0.0252919855693879,0.0538598884804216,0.162605944593718
0.42770859372904,0.135267190336297,0.30039082303508
-0.0826614684815085,0.0859312488947018,0.216887911879086
-0.0618796137089397,0.0738684583912422,0.196471191446251
-0.082761162879972,0.10967830733892,0.257080689264944
0.0568029362080361,0.1172474351098,0.269891718816865
-0.0505015868925933,0.0818418389876502,0.209966433902361
0.187737492459169,0.1226475210337,0.2790315645756
0.241701705893304,0.123940482805707,0.281219950341053
-0.0230008736774722,0.122841448178298,0.279359793462146
0.0686254153846164,0.0928307699145477,0.228565607163793
0.0354390856766645,0.0981477334966573,0.237564765275373
0.14515714228612,0.113723116572887,0.263926678947876
-0.137796734833367,0.0846099598348329,0.21465158112804
-0.101981547568887,0.0855104763436693,0.216175738726632
-0.0529995551937922,0.0755949745605342,0.199393384113121
0.000206720259306776,0.073393744734149,0.19566772097068
-0.00963388636249146,0.138131388638013,0.30523858491684
0.0392882338283252,0.157057862194597,0.337272343546188
0.0296613291145505,0.0628112844431703,0.1777565143398
0.0529598123126377,0.0924445295026146,0.227911880937839
0.378311031815551,0.132112791174214,0.295051885431269
0.177599457312768,0.102487706129346,0.244910329960621
0.181124247859005,0.0616990328176178,0.175873987201211
-0.024484370481162,0.0792521363884809,0.20558326618041
-0.10819695032389,0.0751711072162154,0.198675972908219
-0.00233668940314444,0.195474828291287,0.402294483858487
-0.0648682772412724,0.175222592698945,0.368016823800462
0.0102852701810338,0.0948160471280948,0.231925762497589
-0.11749436310295,0.1124825232561,0.26182692873565
0.441390074604469,0.117620038448544,0.270522363790539
0.0747483386138599,0.10382777883379,0.247178452726946
-0.451692628116664,0.20553487238589,0.419321481696391
-0.70532615064848,0.26490288773408,0.519804050109447
-0.2341316260812,0.117845859301537,0.270904573961737
0.527993799100336,0.143851305819328,0.314919756943858
-0.13134992506929,0.0977539037599968,0.236898193835768
0.0197403427296168,0.0613978808718286,0.17536427636082
-0.00252312192566712,0.133718790652887,0.297770099128335
0.223204692622533,0.0762377650846091,0.200481330921378
-0.0858496639251525,0.0543745285890986,0.163476992069786
-0.334107667437095,0.144770998333866,0.316476370643492
-0.468869639820785,0.129581540316489,0.290767649450157
-0.13284181831345,0.0984317950143753,0.238045549932232
0.047303369279593,0.0720361529170956,0.19336994645634
-0.0987563228147267,0.0891283801974484,0.222299175216248
-0.191499967223172,0.10412593884314,0.247683099603919
-0.149685667778387,0.0883574275633575,0.220994309282228
-0.0390679997401353,0.167857819636569,0.35555167217384
-0.134491426589955,0.172652253708155,0.363666429704045
-0.0712660846483571,0.114253772692689,0.264824834116936
0.153373685723244,0.430129747625288,0.79945664006585
0.438057359015697,0.378586557133198,0.712217878007307
0.073057620880144,0.134198116879173,0.298581376548382
0.455339679839327,0.173105242366868,0.364433129813902
0.00466281704918515,0.420889282262292,0.783816809635943
0.0490055947792705,0.108965919259725,0.255874946012714
0.353299501174985,0.207776164590467,0.423114951900158
0.0268933795612749,0.0901552898010058,0.224037257816589
0.202605806107187,0.160077852756673,0.342383789608193
0.192392644957532,0.221517831977767,0.446373233741911
0.279300888086793,0.189798906204202,0.392687775160584
0.0476732339122817,0.224953496615424,0.452188223597527
0.0103403562509987,0.274149987097722,0.535455108831555
-0.169035789597636,0.207899613300455,0.423323893421516
0.211602060413818,0.157123813790607,0.337383969069109
-0.0064191898345643,0.131824435827765,0.270730537727787
-0.219034510610178,0.153206790316931,0.300474690163451
-0.153664892026465,0.11523408025349,0.247652346529846
-0.170702923446161,0.190837186775906,0.352820854803895
-0.255648566122539,0.13939191377575,0.281257358698435
-0.0306176681545524,0.0992780299933548,0.225456512509366
0.0875942660058945,0.160282535814102,0.310317481459913
0.831280311228642,0.239492267846211,0.420503024644361
0.12898506951969,0.0818729645796874,0.201245010493574
0.0750139163378603,0.096163336348088,0.221123784669588
0.0930496156586876,0.100340251998366,0.226934127767011
-0.123714821152499,0.106021373883902,0.234836913003061
-0.180447399067499,0.0999008375866257,0.226322875659492
0.119216923425027,0.163281761379901,0.314489586195303
0.0258265052330627,0.123874012270902,0.259671016180556
-0.00874919618510522,0.115696989454087,0.248296281314174
0.0407901560393315,0.121243295034137,0.256011528889523
0.314164299291368,0.172989350145825,0.327993431161614
0.0550231923305687,0.0852609165149714,0.205957857194289
-0.447568616992346,0.155771572227241,0.304042457414861
-0.233916600005749,0.123816418711192,0.259590900044601
0.610322737918008,0.352411992191086,0.577581212437428
-0.168639032563937,0.147453291749697,0.292471224571815
-0.00365605552937126,0.102840874785791,0.230412645785734
-0.330491609698288,0.180399411660785,0.338301276322927
-0.205964582834643,0.104105798078665,0.232172230833382
-0.0449696439319321,0.0495830522163354,0.15632778325574
0.226966326598256,0.160414168874123,0.310500591033034
0.164096160207215,0.128378297084651,0.265936749646985
-0.141016546873795,0.139884627899301,0.28194275393896
0.116702136079144,0.157109789034868,0.305903998188502
0.285999636266826,0.147871499435818,0.293052976837313
0.207127353717358,0.0865177007053222,0.207706120256501
-0.0739539635009273,0.115838553739482,0.248493205824353
0.0934491501558063,0.0648555778312001,0.177572793022849
-0.205159422262568,0.0797652968248319,0.198313116767094
-0.254105207005013,0.0979273299875425,0.223577606849651
0.0450183589282335,0.0865554965245059,0.207758696534188
0.0354682951926077,0.0878499521558932,0.209559362856538
-0.0841895673982992,0.0952091924672811,0.219796512640184
-0.158706794468683,0.060559954116609,0.171597319805539
-0.0949169263528231,0.0791334378846939,0.197434162644299
-0.078503991028574,0.0739567860445244,0.190233125849293
-0.0890094820380751,0.0764602255168633,0.193715562047628
-0.0565142965454455,0.129696652658162,0.267770662238921
-0.445632775298519,0.156911850757109,0.30562865403454
-0.283656154639111,0.140072224903141,0.28220371275346
0.0548154973165124,0.0909113819241289,0.213817997411662
-0.226074544311387,0.0883873128079196,0.210306864127032
0.076681126167158,0.0834439301033143,0.203430318852838
0.0219013138995428,0.0684715979669835,0.182602896428144
0.458969804704298,0.146783171361393,0.291539046453169
0.0715526090109013,0.0772579874225936,0.194825297261466
0.208963512856553,0.114840839454866,0.247105324719684
-0.0193366498139566,0.0676755089400351,0.18149548829019
-0.0673704156599482,0.11226361507798,0.243520249242338
0.15428813245974,0.10397740314498,0.231993625690463
0.150060676204534,0.0897676138816279,0.21222694666819
0.0493813215352891,0.16630766787763,0.318698805725834
0.0353973185888644,0.0877092219658283,0.209363598623572
-0.219602707142006,0.202181716394633,0.368601783815305
0.296066092994071,0.142610223706425,0.285734223077973
0.0669586110500831,0.131820151082614,0.270724577387311
-0.016426082143266,0.158263948131847,0.307509503519214
0.351938199211784,0.208238726569358,0.377027452468057
-0.0901232595540988,0.106502064006978,0.235505582129389
-0.239955735993186,0.166045134473707,0.318333605832169
0.618381449099398,0.165492610580513,0.317565011573205
0.0120402619035461,0.259535568593531,0.448384472080106
0.237603982487116,0.0912951904693156,0.214351898385006
-0.088419493424399,0.128700988448987,0.266385632913574
0.193680719959486,0.187745074742847,0.348519539356804
-0.18370127642928,0.19122150356769,0.353355462779092
0.0822653749794268,0.112068857402245,0.243249329498771
-0.000331935481953685,0.221214110855119,0.395076999270891
0.0357194084954443,0.24893688318454,0.43364105761738
-0.862694305387016,0.279067536649432,0.475554624717768
-0.150465495677592,0.126626910943835,0.263500465262469
0.154267166718242,0.141636640384114,0.284379909605979
0.120394981826434,0.130670445138536,0.269125266662472
0.324786036851972,0.211626211777888,0.38173964992354
0.103902588179826,0.207605865635778,0.37614710451159
0.714354052148211,0.300148308714163,0.498698515015328
-0.0429812418344022,0.0809931451582907,0.197029740468669
-0.180387176426423,0.154058392209882,0.297604617110273
-0.0728701490642964,0.169810199431332,0.319287101357004
-0.0621668032222119,0.0913946695907418,0.211347519151327
0.00610355281749437,0.101117581000359,0.224731181769056
0.395166341162234,0.252531190523546,0.433153184214374
0.381671881690603,0.256457519552671,0.438557806434837
0.130250726580832,0.167708195929735,0.316393677309262
-0.0455776833089178,0.158557247361627,0.303797325958513
0.382160905867016,0.120228608858385,0.251037659155741
-0.352878515344183,0.154674214754696,0.298452301597455
0.619306665342805,0.310311457818845,0.512688168219017
-0.288529763776702,0.13517898800496,0.271616971470257
-0.0536479788289363,0.114500352247833,0.243152669708282
-0.00941902295392174,0.116857455400463,0.246397240395081
-0.121616131152256,0.0712874866700523,0.183669826630414
0.125273007745171,0.130232376934167,0.264807923142702
-0.0507603765706128,0.0870345304712063,0.205345753992333
-0.393982249576641,0.0853441776202094,0.203018970243149
0.0638113473344103,0.0977828067439359,0.220140839260113
-0.269806391353182,0.16411803937116,0.311451799089816
0.00311469666341782,0.0996471624270584,0.222707139251047
0.116182750343613,0.112306056073137,0.240132204083505
-0.025509777576093,0.055272756026449,0.161625426263279
0.371026118663321,0.174668454583208,0.325974527080048
0.038389842756003,0.063714392457665,0.173245403981595
0.060018623140823,0.115193257211929,0.244106458740695
0.0194683772679212,0.220652629404686,0.389272098726806
-0.107012177667512,0.1157429456193,0.244863109077121
0.483748208592483,0.190964745130293,0.348406496828013
0.318680949250999,0.136635848096068,0.273622350632854
-0.155917549570305,0.0932046679356781,0.213838995846601
-0.0653592294198715,0.161599316364275,0.307984757425904
-0.00318350592732999,0.076088085044,0.19027788735352
0.100342480877647,0.0560721263083372,0.162725765627561
-0.188898088984547,0.131927424722855,0.267141169509864
-0.190531453576754,0.107197888623521,0.23310077215326
-0.0256422018937497,0.207598679390294,0.371303235753468
0.0204794460651034,0.0722261852693132,0.184961952499196
0.349388625712153,0.329306608944699,0.538835140389281
-0.214275486561285,0.191271307262173,0.348828481969253
0.345841120689431,0.188557576566094,0.345093010715676
0.0249210994225006,0.10322028827044,0.22762557455955
0.592192711829781,0.147530188428129,0.28861849420594
0.294313092794953,0.136316939276546,0.273183370180756
0.0542516832395259,0.134836000240055,0.271144846163947
0.237477974558268,0.118125445213481,0.248142638161779
-0.21303424582409,0.181733224085051,0.335699236840456
0.668663947492171,0.198042597878413,0.358149215777925
-0.118076498859395,0.0896602790787379,0.208960117221789
0.0910860763934028,0.0868650833812848,0.205112508764898
0.182365719194642,0.142216667872941,0.281304392140518
0.171342734934861,0.157208656130583,0.301940979717647
0.168729910945776,0.0746510152876338,0.188299749739479
-0.193842852657281,0.114882115036995,0.243678169134831
0.144508079792276,0.102900378975711,0.227185216945606
0.040510363926314,0.0684727564355548,0.179795328732472
0.0608682589393831,0.123278219367426,0.255235471564903
0.210357135075553,0.128721353843327,0.262727988192828
-0.229209532647382,0.155067500377995,0.298993662294154
0.276805629170824,0.103418664147885,0.227898640486346
0.189172920632531,0.199710039401085,0.360444461906792
-0.125834397008489,0.204002118519716,0.366352541949107
0.170796681191396,0.200664744049145,0.361758620225316
0.340107112386407,0.257618227270629,0.44015552956945
-0.25211907186751,0.0711931456385393,0.183539965472209
-0.0464585646856424,0.0640973300519887,0.17377252053652
0.198508487963044,0.145813097267672,0.28625490496736
-0.0756039639822107,0.175502394201947,0.327122451403386
0.0210982688444427,0.316688010962367,0.521465542849059
-0.238681743213078,0.120167974302783,0.250954195221846
-0.525784777715713,0.179823050624275,0.333069868324862
-0.49439297396495,0.203867161509565,0.366166772582745
-0.662253703568046,0.15907837109045,0.304514656794394
0.0267982598554265,0.0819744540952452,0.198380519796245
-0.108773427053417,0.104380856335665,0.229223105461099
0.0846975952235458,0.157711085425456,0.302632577520871
-0.393068596588762,0.160024627518308,0.305817186072587
-0.188433106808274,0.236286827048335,0.410792692481729
-0.0166961531074575,0.178045997256696,0.330623740645261
0.247995669342032,0.174635828845026,0.334137675066841
0.226151342351939,0.0763860634962312,0.186204417339217
-0.21941818262856,0.249855563929057,0.447394947660684
0.0213303118118677,0.200720885374411,0.373413569280959
0.204635067993413,0.088151446814041,0.203919385679742
-0.432670759537266,0.239982961454114,0.432529912195375
0.171865031996271,0.202204148071012,0.375646896576907
-0.151033923807859,0.0854902030540998,0.199912389249595
-0.125846527954805,0.158832684152488,0.31034310753369
-0.525660335225145,0.176159445577697,0.336431762854148
-0.260406374338375,0.234592137471763,0.424413026107004
0.34102941579897,0.127944005630433,0.263834468816367
0.175299487174494,0.185004646406337,0.349749854446432
0.0911123038680731,0.09512087416892,0.214413152147713
0.113222192412818,0.122769629760352,0.256043485535634
0.140609566717866,0.167148392225358,0.322863949503789
0.273867404444839,0.136658734107818,0.276956110067056
-0.203458306971735,0.153793117173042,0.30275510405949
0.213672254326935,0.0743430105613886,0.18312822193775
-0.336719825867818,0.197886047621333,0.369145194873618
0.347316122174201,0.116765954874247,0.247003838661303
0.204205897872227,0.100029461536167,0.221803941504814
0.405159906691334,0.205477468980173,0.380575488761949
0.136753104214606,0.0900432265711089,0.206767811234477
0.13272511361747,0.0587840971221194,0.1597013898878
0.0201002032267754,0.0994343570677658,0.220907901271167
0.0885942345948616,0.0909829743587954,0.208182775954049
-0.028993581996726,0.0586317735832325,0.159472038527457
0.2268968448638,0.110048977953853,0.236890183179404
-0.241177403247201,0.141652749129816,0.284475526614486
-0.67912593495901,0.134487376425006,0.273686728053063
-0.22765897753073,0.0854956768547642,0.199920631072479
0.0177762754264105,0.104196649617933,0.228078416627588
-0.231673004286288,0.0576327072104534,0.157967758667992
0.0102149470165577,0.20646503814792,0.382062457445258
0.172613773285737,0.166730004154295,0.322233988606407
-0.17709451383371,0.178954747417618,0.340640608606028
-0.140987604345355,0.106844989600724,0.232065984026184
0.194623053281047,0.147184434609272,0.292804505831845
-0.615046665154178,0.112091063474347,0.23996492195901
0.243193946606638,0.163797728375207,0.317818903165578
0.0876780389113734,0.14301670500187,0.286529215341714
-0.219683334405894,0.110496219475103,0.237563588301489
-0.105573319641805,0.0955225528292473,0.215017953925824
0.0181972507500966,0.194414796493045,0.363918582006143
0.254672051079013,0.0862109286666239,0.200997575432075
0.0327559869118793,0.0836437433640505,0.197132201467547
-0.0911117058850518,0.133818429044172,0.272679503608875
-0.173117751541741,0.0822225604329742,0.19499234678113
-0.355620889253155,0.0826672907049161,0.195661970751273
-0.0810938362803443,0.0461872781609131,0.140734540864591
0.268486066587515,0.133123254007236,0.271632788560347
-0.0856564979706885,0.109820971211164,0.236546876708288
-0.00918116359766163,0.0891140661040179,0.205368787691158
-0.0194591914124446,0.0800716138303946,0.191753697436899
-0.0560370855453419,0.0908433968641106,0.207972616129027
-0.366107216958612,0.129164937869599,0.265672808917876
-0.0118907700800106,0.0965806586078668,0.216611128568999
0.0799535758671197,0.103151635238819,0.226504953516244
0.0704099065816169,0.0548732579874383,0.153812895685415
-0.845507363905746,0.212299956553774,0.390848010115928
0.272259937336616,0.193080885202163,0.361910130972399
-0.162679773425811,0.120098310944379,0.252021319238616
-0.0528265895448092,0.123993987892249,0.257886983954526
-0.142094691377745,0.138356050346385,0.279511734700599
0.186198637664043,0.155913978441637,0.305948454349312
-0.10074259246053,0.261274411516617,0.464588142139328
0.0511794113077109,0.150478849946538,0.297764859593704
-0.124017168410232,0.204671846501615,0.379362474590071
-0.171156979569588,0.131392834838407,0.269027321321109
0.698786856694333,0.358739957022743,0.611340611335918
0.0601281891744775,0.101189057075733,0.22354992782046
0.321795712484056,0.149136996357023,0.295744449955209
0.0526852246204585,0.156494135026204,0.306821987769392
0.0548031494421163,0.143989890357255,0.287994526525754
-0.36268564909877,0.0896748701179362,0.206213182224124
0.122302970428902,0.0992577404686989,0.220641972199724
-0.292746896389658,0.144820685133658,0.289245442264231
-0.946041337563884,0.181655939777446,0.344707755068105
-0.853606117100052,0.191310932496014,0.359245138654963
0.47432380276545,0.121335455283128,0.25388406966515
0.152943228837075,0.0989113618275688,0.233308292720472
0.273951618454293,0.117254058440921,0.255461078329645
-0.137104748708986,0.121912039669517,0.261086601212333
-0.504444597768162,0.136459916562656,0.278656318723103
0.088961035688017,0.128227107327238,0.268713415463139
0.329970903344401,0.0773496832688915,0.207267888054096
0.119391145658415,0.0909308292887955,0.223670068303143
0.133323203001901,0.0648463968977117,0.192167457172564
-0.174957716341152,0.11975565205465,0.258482295339027
0.424771457255592,0.0868249759808529,0.218711359668811
-0.212795387114152,0.187483929677214,0.340278884220022
0.632836101153117,0.265091356403371,0.434006688925281
0.0219440545371716,0.243030358224832,0.407363247490516
0.570680332890031,0.263028410294141,0.43151523394217
0.0476420971624665,0.103248953373447,0.238546875552729
-0.3738400211902,0.176030144830074,0.326445954118153
-0.143808436255527,0.151950856635198,0.297364989620585
0.511984619162907,0.117591024602083,0.255868038074066
0.60112319677786,0.111381862023486,0.248369127182413
0.697262613231926,0.359999271895922,0.548628587157491
0.00391398565058089,0.308652040441491,0.486615665392947
-0.144721015621069,0.126707709610236,0.266878413086481
0.00674918380149294,0.0965436783595842,0.230448801263885
-0.0355184865551915,0.131445714185448,0.272600581521277
0.0689008468311648,0.0798044608996935,0.210232564607365
-0.199862514766832,0.102380129154984,0.237497581817496
0.109127988339432,0.161181554187439,0.308513059515011
0.118347784507777,0.0943962931493341,0.227855367747226
-0.351544778033277,0.157055008202323,0.303529359983716
-0.407280828877004,0.14951918273516,0.294428215834568
-0.0576563114451661,0.159682274523236,0.30670235405172
-0.134491596858884,0.100820095229295,0.235613502402822
-0.0421077069560661,0.101963632093699,0.236994571256945
-0.164642090165068,0.0838687934930392,0.215141127970902
0.215263078135865,0.0846127543713039,0.21603962213374
-0.104620682082148,0.154446308159434,0.300378788724378
-0.0387521348055019,0.0916080810205401,0.224487996699007
0.121526393210783,0.127471257408661,0.267800562704795
0.016348744065189,0.114500176253223,0.252135168133181
-0.201727784131974,0.14022565953153,0.283204270336062
-0.169137794776883,0.121910868075874,0.261085186258832
0.170451990853253,0.107694477749121,0.243915810692994
-0.352819532871832,0.146787300965093,0.291128875915384
-0.159408606267356,0.086642756095644,0.218491289624812
-0.0278180749402166,0.0507070049840607,0.175091073895354
-0.0172813321941451,0.0776483762538727,0.207628624634912
0.348218254448155,0.137970931577372,0.280481197168123
0.0377183258395179,0.163001882799724,0.310711501234689
0.159660804622868,0.23367213768838,0.396061165926541
0.0883613162512478,0.0834332011343749,0.21461505569604
0.326728371846944,0.145791135953966,0.289925790546421
0.121312816799663,0.0834114517791904,0.214588788631131
0.22004374111647,0.0707043978065178,0.19924226416341
-0.0449358806853454,0.110135482938763,0.246863854035632
0.25850578786169,0.172917218120583,0.322686419766905
0.0993972478548917,0.0885006740213327,0.220735128595428
-0.0704146684519513,0.0928581039206218,0.225997670543359
0.0283461912137625,0.0960462760741559,0.229848080092791
0.351645247091496,0.172169154911888,0.321782971150071
-0.108044652505152,0.0801875447760814,0.210695221498162
-0.00566116982055751,0.182000517834408,0.333656474793479
0.14722739670174,0.0679603958833741,0.195928286529919
0.0319681815141595,0.0861987787634677,0.217955090675314
-1.00672295910849,0.084626121254806,0.216055765545514
0.0844121238426178,0.0658619566277499,0.193393965872297
0.146092293707913,0.0726779239192449,0.201625725101074
-0.130990779863551,0.13650012020637,0.278704873345069
0.256714558552639,0.0605001941173121,0.186918474406415
-0.139183475630937,0.183508687719002,0.335477917126625
0.0011540500555691,0.0917214246971804,0.224624883778464
-0.0576685552824826,0.0936897644018236,0.227002081003175
0.0456153455920242,0.108792380681733,0.245241766674196
0.00339243069840261,0.142429887792251,0.285866354168267
0.123105005374933,0.282587503085591,0.455137081833581
-0.343124419462493,0.1168191663205,0.254935851744378
0.0654745357179151,0.205230349850103,0.361711536665144
0.533302203361606,0.201869004407031,0.357651982798645
-0.161114809642812,0.104324473948144,0.239845799980895
-0.0178926190044176,0.107028134864296,0.24311105709646
0.426992207088467,0.130148026174019,0.271033341714026
-0.313974832984458,0.211151783871373,0.368862952901105
0.0496866129450883,0.193632455778269,0.347704563409957
-0.828461898856677,0.0833538837787894,0.188345698784868
0.0110294585072631,0.139913208587504,0.287019510340887
0.453186307467405,0.0944213336238894,0.207654052696703
0.389375409151137,0.127396604470734,0.265182951292199
-0.12013285140824,0.123655861271634,0.258656823359169
0.238162782520431,0.233365879353262,0.450057722973974
0.180793119684804,0.0803122807993144,0.183039295990281
-0.429944518554603,0.197889873974304,0.388166024631348
0.332504339087848,0.266041086675447,0.50706312855064
-0.223182382087001,0.129381876797901,0.268646471908131
-0.495856684180282,0.185511356341296,0.366570372271755
0.0733894903687647,0.126213065730205,0.26311814095284
0.293958413868612,0.122871112963676,0.257287745723957
-0.00534228613804952,0.237831462584668,0.457848412126537
0.13689572315779,0.105322667257656,0.2266725990518
0.133620379604443,0.119536707965702,0.251470518387275
-0.0713507820553642,0.120134466916635,0.252513373023177
0.127899976956536,0.0538859211240768,0.136935675702646
-0.121372241672919,0.142279552168939,0.291147850652957
-0.0657153016626701,0.0688927261444885,0.163116657453225
-0.269097356267606,0.130865216151948,0.271234316589621
-0.0660105266494799,0.0771770363597977,0.177569525619909
-0.0112466663377093,0.0573197175754878,0.142926302095627
-0.0747446225916785,0.147109461321586,0.299574145471236
0.191033418131729,0.115696399832296,0.244770688741954
0.0520201519436692,0.0759911383886109,0.175500599349497
-0.0154484245648493,0.150486570147417,0.305465874218197
0.235062744838519,0.127611371112769,0.265557634746012
0.0258820089432811,0.149941253805313,0.304514511341056
-0.193062341289147,0.142215700128012,0.291036453915547
-0.615109715349936,0.10891149755248,0.232933698621424
-0.373239742022039,0.0941321764722133,0.207149587015915
0.0830799216477195,0.134203121057392,0.277057649890463
-0.118951925185235,0.141890224197823,0.290468626228243
0.0521784194257121,0.0705122432632817,0.165942078858661
-0.727866707215235,0.0690943002627348,0.163468325133589
0.336867621433285,0.196601579328226,0.385918456373317
-0.162914121694146,0.147299391584857,0.299905499197084
-0.0436450236074575,0.0787183488146296,0.180258510596858
-0.233554033493583,0.143680092203041,0.293591243035541
0.190464413532333,0.122023601451895,0.255809170944503
0.243211719706944,0.152069583632067,0.308227611116636
-0.552051758857466,0.20056630416447,0.392835344307997
-0.848522394502431,0.199178674402472,0.390414475280511
-0.194981536030806,0.119080148937793,0.250674002169365
0.0454066062518681,0.0815370812986188,0.185176091895656
0.0844830304522012,0.0790452699518432,0.180828859602901
-0.1009416466691,0.112269705459143,0.238792452686623
0.0101277080500776,0.106073413041213,0.227982355634358
-0.0120037865540492,0.142024240931132,0.290702432800946
-0.0605750452461623,0.172667954946531,0.344163680302723
0.00511250273109559,0.0920023059889195,0.203433799399672
-0.175916931109541,0.221505788333097,0.429366521473269
0.00768385336416959,0.179612649111675,0.356279444514604
-0.0826868985802657,0.0941593905551328,0.207197064903933
-0.0663295625598325,0.0660483693666745,0.158154371824086
0.0166967153448675,0.176848379507639,0.35145687955434
0.0457081785436458,0.141481410431506,0.289755406742766
-0.197390376521235,0.107763209489344,0.230930386871556
0.0223850477733277,0.0532539366227398,0.135833110921292
-0.243048833980922,0.137049818657875,0.282024019335944
0.530235164537113,0.169889458520065,0.339316295124038
-0.236694833211574,0.0796093539450332,0.181812964661334
-0.103337837273696,0.117639171606879,0.248160062583134
-0.140252358941333,0.139441721795261,0.286196951036188
-0.0764713820323789,0.0756075651089117,0.1748314146015
